"Credit.Rating","Account.Balance","Credit.Duration.Months","Previous.Credit.Payment.Status","Credit.Purpose","Credit.Amount","Savings","Employment.Duration","Installment.Rate","Marital.Status","Guarantor","Residence.Duration","Current.Assets","Age","Other.Credits","Apartment.Type","Bank.Credits","Occupation","Dependents","Telephone","Foreign.Worker"
"1","3",1.74950863392526,"2","3",1.37977134770929,"4","3","2","3","1","4","2",-0.576252099647879,"2","1","1","3","1","2","1"
"1","3",-0.655371225004093,"2","3",-0.659727867840863,"2","1","2","1","1","4","1",2.50672305896963,"2","2","1","3","1","1","1"
"1","3",0.256824583555318,"3","4",-0.103887279131779,"4","2","4","2","1","4","1",-0.311997086052092,"2","2","2","3","2","2","1"
"1","3",-0.738298116691312,"3","3",-0.813124282698118,"4","4","4","2","1","4","3",-0.0477420724563055,"2","2","2","3","1","1","1"
"1","3",0.256824583555318,"3","4",-0.31750861437179,"3","2","4","2","1","2","3",0.745022968331054,"2","2","2","3","2","2","1"
"1","3",-0.738298116691312,"3","3",-0.973960246543831,"3","4","4","2","1","4","2",0.568852959267197,"2","2","2","3","2","2","1"
"1","3",0.588532150304194,"3","3",-0.187139374955001,"1","4","4","2","1","2","3",-0.576252099647879,"2","2","2","3","1","1","1"
"1","3",-0.821225008378531,"3","3",-0.750065248414997,"2","1","4","1","1","4","1",1.89012802724613,"2","2","2","2","1","1","1"
"1","3",0.256824583555318,"3","1",0.897263456172153,"3","2","4","2","1","2","1",-0.752422108711736,"2","2","2","3","1","1","1"
"1","3",-0.240736766567997,"3","3",-0.744751284851812,"4","2","4","2","1","3","2",-0.576252099647879,"2","2","2","3","1","2","1"
"1","1",-0.489517441629654,"3","2",-0.635283635450215,"1","4","4","2","1","4","3",0.745022968331054,"2","2","2","3","2","2","1"
"1","3",-0.738298116691312,"2","3",-0.883977130207242,"1","2","4","3","1","2","1",-0.664337104179808,"2","2","1","3","1","1","1"
"1","2",-0.821225008378531,"3","4",-0.690548856507332,"3","2","4","1","1","4","3",0.392682950203339,"2","2","2","3","1","1","1"
"1","2",-0.406590549942435,"3","4",-0.742625699426539,"1","1","2","2","1","3","3",2.85906307709735,"2","3","2","1","1","2","1"
"1","3",-0.738298116691312,"2","4",-0.403240559857831,"4","4","4","1","1","4","4",1.44970300458649,"2","3","1","4","1","2","1"
"1","3",-0.489517441629654,"3","3",-0.510936888071701,"1","4","4","2","1","4","3",0.921192977394912,"2","2","2","3","1","2","1"
"1","3",-0.738298116691312,"3","3",-0.904878720222434,"1","4","4","2","1","4","1",1.44970300458649,"2","2","2","3","1","1","1"
"1","2",1.5007279588636,"3","3",3.00726125499389,"2","3","2","2","1","3","4",-0.311997086052092,"2","1","1","3","1","2","1"
"0","2",-0.987078791752969,"3","3",-0.627135557986665,"1","4","2","1","1","3","3",-0.135827076988234,"2","2","2","4","1","2","1"
"1","1",-0.738298116691312,"2","3",-0.733769093487898,"4","2","4","1","1","4","2",-1.10476212683945,"1","1","1","3","1","2","1"
"1","2",-0.987078791752969,"2","4",-0.0270119395843788,"4","2","1","1","1","2","1",-0.223912081520163,"2","2","1","2","1","1","1"
"1","3",0.754385933678632,"3","3",0.445930817539029,"1","3","4","1","1","4","3",-0.840507113243665,"2","1","1","4","1","2","1"
"0","3",-0.738298116691312,"3","3",-0.608005289159201,"3","4","4","2","1","4","4",1.71395801818227,"2","3","2","3","2","1","1"
"1","2",-0.489517441629654,"3","4",-0.334867562011526,"3","2","2","2","1","4","3",-0.752422108711736,"1","2","1","3","1","1","1"
"1","2",-0.240736766567997,"3","4",-0.490389562294054,"4","2","4","3","1","4","1",-0.664337104179808,"1","2","2","3","1","1","1"
"1","3",-0.738298116691312,"3","4",-0.711096182284978,"4","4","4","2","1","4","4",1.89012802724613,"2","1","1","2","1","1","1"
"1","3",-1.15293257512741,"3","3",-0.859178633579049,"4","4","3","2","1","4","4",0.0403429320756234,"2","3","1","3","1","1","1"
"1","3",-0.489517441629654,"3","3",-0.616153366622751,"2","2","4","1","1","3","3",-0.400082090584021,"2","2","1","3","1","1","1"
"1","3",-1.23585946681463,"3","3",-0.827649116437488,"1","2","3","1","1","2","1",-1.01667712230752,"2","2","1","3","1","1","1"
"1","1",0.505605258616975,"3","4",-0.293772910456233,"1","4","4","2","1","4","3",0.656937963799125,"1","2","2","4","2","2","1"
"1","2",-0.240736766567997,"3","4",0.112922434246143,"1","1","3","3","1","3","3",0.392682950203339,"2","2","2","1","2","2","1"
"1","3",0.00804390849366026,"3","2",-0.348329603038259,"1","1","4","1","1","4","2",-1.10476212683945,"2","2","1","3","1","2","1"
"1","3",0.505605258616975,"3","4",0.65388392497831,"1","3","3","2","1","4","3",-0.840507113243665,"2","2","2","3","1","1","1"
"1","1",1.5007279588636,"3","2",3.86422644561675,"4","3","4","2","1","4","2",-0.48816709511595,"2","2","2","4","1","2","1"
"1","3",-0.489517441629654,"2","3",-0.667875945304412,"4","2","4","3","1","2","1",0.392682950203339,"2","1","1","3","1","2","1"
"1","3",-0.738298116691312,"3","3",-0.939950879739451,"1","4","4","2","1","4","1",1.8020430227142,"2","2","1","3","1","1","1"
"1","3",-0.738298116691312,"2","2",-0.601274268645835,"1","2","4","2","1","2","1",1.27353299552263,"2","2","1","3","1","1","1"
"1","3",-1.23585946681463,"3","3",-0.91090121226071,"4","4","4","2","1","4","4",0.0403429320756234,"2","3","2","3","1","1","1"
"1","3",-0.738298116691312,"2","3",-0.845008064077224,"4","2","4","1","1","2","3",-1.28093213590331,"2","2","1","3","1","1","1"
"1","3",1.25194728380195,"2","1",0.501196038596146,"1","2","2","2","1","2","4",-0.311997086052092,"2","3","1","4","1","2","1"
"1","2",-0.987078791752969,"2","3",-0.879017430881604,"3","2","4","1","1","3","1",2.68289306803349,"2","2","1","2","1","1","1"
"0","2",-0.738298116691312,"2","3",-0.887519772582699,"3","2","4","2","1","3","1",2.68289306803349,"2","2","1","2","1","1","1"
"1","1",-0.0748829831935589,"2","2",-0.375253685091727,"4","3","4","2","1","4","3",0.30459794567141,"2","2","1","3","1","2","1"
"1","2",-0.90415190006575,"2","4",1.43007686944077,"1","1","2","2","1","4","4",3.0352330861612,"1","3","1","4","1","2","1"
"1","2",0.256824583555318,"3","3",0.87565333768187,"1","1","2","1","1","4","4",-1.01667712230752,"2","3","2","3","1","2","1"
"1","1",-0.572444333316873,"2","4",0.248605637226116,"1","1","1","2","1","4","4",-1.19284713137138,"2","3","1","3","1","1","1"
"1","2",3.24219268429521,"3","3",1.46904593557079,"4","2","1","2","1","1","1",-0.752422108711736,"2","2","1","2","1","1","1"
"1","2",-0.0748829831935589,"3","4",-0.227525498035202,"1","2","2","2","1","3","3",-0.576252099647879,"1","2","2","3","1","2","1"
"1","2",-0.240736766567997,"2","4",-0.471259293466591,"3","2","4","2","1","2","2",-0.0477420724563055,"2","2","1","2","1","2","1"
"1","2",0.256824583555318,"3","2",-0.332387712348706,"4","1","4","2","1","2","2",-0.576252099647879,"1","2","1","2","1","1","1"
"1","3",-0.738298116691312,"2","1",-0.292710117743597,"4","1","2","3","1","4","3",-0.840507113243665,"2","1","1","3","1","2","1"
"1","2",-0.0748829831935589,"2","1",1.13249490990245,"4","1","1","1","1","4","1",2.15438304084192,"2","2","1","4","1","2","1"
"1","2",-0.240736766567997,"3","2",1.45345830911878,"1","1","4","2","1","4","2",0.392682950203339,"1","2","2","4","1","2","1"
"1","3",-0.489517441629654,"2","1",0.191569094981271,"2","1","1","1","1","4","3",-1.10476212683945,"2","2","1","3","1","2","1"
"0","1",0.588532150304194,"2","4",0.260296357065122,"1","2","3","2","1","2","3",0.833107972862983,"2","2","1","2","1","1","1"
"1","2",-0.738298116691312,"2","4",1.48817620439825,"4","1","1","1","1","2","1",-1.01667712230752,"2","1","1","1","1","1","1"
"1","3",-0.738298116691312,"2","2",-0.654413904277678,"4","4","3","1","1","4","1",1.71395801818227,"2","2","1","4","1","2","1"
"1","2",-0.738298116691312,"2","1",-0.440438304800122,"4","2","4","2","1","2","3",-0.48816709511595,"2","2","1","3","1","1","1"
"1","3",-0.489517441629654,"2","4",0.727216622150254,"3","4","1","1","1","4","4",-0.0477420724563055,"2","3","1","3","1","1","1"
"1","2",1.25194728380195,"2","3",-0.335930354724163,"1","3","4","2","1","4","3",-1.01667712230752,"2","1","1","3","1","1","1"
"1","3",-0.738298116691312,"2","3",-0.665396095641593,"1","4","4","2","1","4","2",1.00927798192684,"1","2","2","3","2","2","1"
"1","3",-0.240736766567997,"2","2",-0.456025931252129,"1","2","4","2","1","4","4",1.00927798192684,"1","3","2","3","1","1","1"
"1","3",0.256824583555318,"2","3",-0.804976205234568,"4","4","4","2","1","2","3",-0.928592117775594,"2","2","2","3","1","1","1"
"1","3",1.25194728380195,"2","4",1.46585755743288,"4","4","3","2","1","2","2",0.128427936607552,"2","2","2","3","1","1","1"
"1","3",-0.489517441629654,"2","2",-0.384464555267913,"4","3","1","1","1","4","1",-0.223912081520163,"1","1","1","2","1","1","1"
"1","3",1.25194728380195,"2","3",0.425737755998928,"1","4","4","2","1","2","3",-0.400082090584021,"2","2","1","3","1","1","1"
"1","3",0.256824583555318,"2","4",-0.826940587962397,"1","1","4","3","1","3","3",-0.752422108711736,"2","2","2","2","1","1","1"
"1","3",-0.240736766567997,"2","2",0.0534060423384778,"1","4","4","2","1","4","2",1.00927798192684,"1","2","2","3","2","2","1"
"1","3",0.256824583555318,"2","3",-0.0588957209634849,"4","1","4","2","1","2","3",-0.928592117775594,"2","2","2","3","1","1","1"
"1","3",-0.738298116691312,"3","3",-0.185368053767273,"1","4","2","1","1","4","4",1.89012802724613,"1","3","2","2","1","1","1"
"1","2",-0.240736766567997,"2","3",0.212824949234008,"1","1","2","1","1","4","3",2.77097807256542,"2","2","1","3","1","2","1"
"1","3",0.505605258616975,"2","3",0.67974521431914,"4","4","4","2","1","4","2",1.09736298645877,"2","2","2","3","2","2","1"
"1","2",-0.240736766567997,"2","2",-0.0957392016682297,"1","3","2","1","1","4","1",0.392682950203339,"2","1","1","3","1","1","1"
"1","3",0.256824583555318,"3","4",0.209636571096098,"1","2","1","2","1","2","4",-0.311997086052092,"2","3","1","3","1","1","1"
"1","3",-0.738298116691312,"3","2",0.896200663459517,"4","4","2","2","1","4","2",1.1854479909907,"2","1","1","3","1","2","2"
"1","3",-0.738298116691312,"3","2",-0.594897512370013,"3","3","3","1","1","2","2",-0.0477420724563055,"2","2","1","3","1","1","1"
"1","3",-0.738298116691312,"3","4",-0.739083057051082,"1","2","3","1","1","2","1",-0.752422108711736,"2","2","2","3","1","1","1"
"1","3",-0.240736766567997,"3","2",0.180232639379811,"1","1","3","1","1","2","3",-0.0477420724563055,"2","2","2","4","1","2","1"
"1","2",-0.240736766567997,"3","2",0.120716247472146,"1","4","3","1","1","4","2",0.128427936607552,"2","2","1","3","1","2","2"
"1","3",-0.738298116691312,"2","4",-0.777697858943555,"1","2","2","3","1","2","1",-0.840507113243665,"2","2","1","3","1","2","1"
"1","3",-0.738298116691312,"2","4",0.0906037872807683,"4","1","2","2","1","3","2",0.833107972862983,"2","2","1","4","2","2","1"
"1","3",-0.240736766567997,"2","3",-0.432290227336572,"1","1","4","2","1","1","1",-0.223912081520163,"2","2","1","3","1","1","1"
"1","3",-0.738298116691312,"3","2",0.0211679967218261,"1","4","2","2","1","4","2",0.568852959267197,"1","2","1","3","1","1","1"
"1","1",-0.240736766567997,"1","4",-0.0592499852010305,"1","3","3","2","1","1","2",-0.400082090584021,"1","2","1","3","1","2","1"
"1","3",0.256824583555318,"3","3",-0.233902254311023,"1","4","4","3","2","3","1",0.921192977394912,"2","2","2","3","1","1","1"
"1","1",-0.738298116691312,"3","1",-0.659727867840863,"1","4","4","2","1","3","1",1.62587301365034,"2","2","1","3","1","1","1"
"1","3",0.256824583555318,"2","3",-0.694445763120334,"2","3","4","3","1","3","2",-0.840507113243665,"2","2","1","3","1","2","1"
"1","3",-1.23585946681463,"2","3",-0.412097165796472,"1","3","2","3","1","2","1",-0.576252099647879,"2","1","1","3","1","1","1"
"1","3",0.256824583555318,"3","1",0.273049869616765,"4","3","3","2","1","4","2",0.656937963799125,"2","2","2","3","1","2","1"
"1","3",-0.738298116691312,"3","4",-0.830837494575399,"1","1","1","1","1","2","2",0.216512941139481,"2","2","1","1","1","1","1"
"1","1",-0.738298116691312,"2","3",-0.563722259465999,"3","4","3","3","1","1","1",-0.0477420724563055,"2","2","1","3","1","1","1"
"1","3",0.256824583555318,"2","4",-0.716410145848162,"1","1","4","3","1","2","1",-0.664337104179808,"2","2","1","3","1","1","1"
"1","3",0.256824583555318,"3","4",-0.286333361467775,"2","3","4","3","1","3","2",-0.752422108711736,"2","2","2","3","1","2","1"
"1","3",-1.23585946681463,"2","3",-0.593834719657377,"1","3","3","2","1","2","2",1.36161800005456,"2","2","1","3","2","1","1"
"1","3",0.256824583555318,"3","3",-0.429810377673753,"1","2","4","1","1","2","1",-0.223912081520163,"2","2","2","3","1","2","1"
"1","3",0.256824583555318,"2","1",1.60933457363886,"1","3","3","2","1","3","3",0.216512941139481,"2","2","1","4","1","2","1"
"1","3",-1.23585946681463,"3","3",-0.542466405213261,"1","4","2","3","1","2","1",-0.48816709511595,"2","1","2","3","1","1","1"
"1","3",-0.738298116691312,"3","3",-0.719598523986073,"4","4","4","1","1","2","1",0.216512941139481,"2","2","2","3","1","2","1"
"1","3",0.256824583555318,"3","1",1.26498973474451,"4","2","2","2","1","4","2",0.921192977394912,"2","2","2","4","2","2","1"
"1","3",0.256824583555318,"3","2",0.665574644817316,"1","4","4","2","1","4","3",-0.223912081520163,"2","2","1","3","1","2","1"
"1","1",-1.23585946681463,"2","4",-0.732706300775261,"2","4","3","2","1","2","2",0.656937963799125,"2","2","1","3","1","2","1"
"1","3",-1.23585946681463,"3","4",-0.422016564447749,"3","2","1","3","1","2","3",-1.01667712230752,"2","2","1","3","1","1","1"
"1","3",-1.23585946681463,"2","3",-0.614027781197477,"1","1","1","1","1","2","4",1.8020430227142,"2","2","1","3","1","1","1"
"1","2",0.256824583555318,"3","4",0.214950534659282,"2","1","4","1","1","2","3",0.128427936607552,"2","2","1","3","1","2","1"
"1","2",0.754385933678632,"2","2",0.198654379732184,"1","1","2","3","1","1","2",-1.19284713137138,"2","2","1","3","1","1","1"
"1","3",-0.489517441629654,"2","4",-0.0302003177222894,"3","3","2","1","1","3","3",-1.36901714043524,"2","1","1","3","1","1","1"
"1","2",0.256824583555318,"2","3",-0.13293694661052,"2","1","2","2","1","1","3",-0.576252099647879,"2","2","1","3","1","1","1"
"1","2",0.256824583555318,"3","4",1.30927276443771,"2","3","4","2","1","4","3",0.0403429320756234,"2","1","1","4","1","2","1"
"0","3",1.25194728380195,"2","3",-0.514479530447157,"1","2","4","2","1","4","4",0.128427936607552,"1","3","1","3","1","2","1"
"0","3",0.256824583555318,"2","3",0.946506185190995,"4","1","1","1","1","1","3",0.745022968331054,"2","2","2","3","1","2","1"
"0","3",1.25194728380195,"3","2",1.36595504244501,"1","1","2","1","1","4","2",-1.10476212683945,"2","1","2","3","1","2","1"
"0","3",1.25194728380195,"2","2",0.0275447529976473,"1","2","4","1","1","2","3",-0.664337104179808,"2","2","1","4","1","2","1"
"0","3",1.25194728380195,"2","2",2.72880956428303,"1","1","4","1","1","2","3",-0.840507113243665,"2","2","2","4","1","2","1"
"1","3",-1.23585946681463,"2","3",-0.975377303494013,"1","2","3","1","1","1","1",-0.576252099647879,"2","2","1","3","1","1","1"
"1","3",-0.240736766567997,"2","3",-0.759984647066274,"4","1","4","1","1","2","1",-1.28093213590331,"2","1","1","3","1","2","1"
"1","2",-0.738298116691312,"3","1",-0.499954696707786,"1","1","4","2","1","2","3",-0.135827076988234,"2","2","2","4","1","2","1"
"1","3",1.25194728380195,"3","3",2.23000551781879,"1","2","2","1","1","2","3",-0.400082090584021,"1","2","2","3","1","1","1"
"1","1",-0.738298116691312,"2","3",-0.910546948023164,"1","2","4","3","1","2","1",0.392682950203339,"2","2","1","2","1","1","1"
"1","2",-0.738298116691312,"2","3",-0.120891962533969,"1","3","2","1","1","1","1",-0.752422108711736,"2","2","1","3","1","1","1"
"1","3",-0.240736766567997,"2","3",-0.625718501036483,"1","2","4","2","1","2","4",-0.311997086052092,"2","3","1","4","1","2","1"
"1","3",-0.240736766567997,"3","3",-0.366042814915541,"1","2","2","1","1","1","3",-0.928592117775594,"2","2","2","3","1","1","1"
"1","3",-1.40171325018906,"3","3",-0.626427029511574,"1","3","2","2","1","1","1",0.568852959267197,"2","2","2","2","2","1","1"
"1","3",0.256824583555318,"3","1",-0.380567648654911,"4","3","4","2","1","4","3",0.656937963799125,"2","2","2","3","2","2","1"
"1","3",-0.738298116691312,"2","3",-0.492515147719328,"1","2","2","1","1","2","3",0.745022968331054,"2","1","1","2","1","2","1"
"1","1",-0.240736766567997,"3","3",-0.492869411956874,"1","3","4","3","1","1","2",-0.311997086052092,"2","2","2","4","1","2","1"
"1","1",-0.240736766567997,"2","3",-0.312548915046151,"1","1","4","1","1","1","3",-0.752422108711736,"1","2","1","3","1","1","1"
"1","2",0.256824583555318,"2","3",-0.462048423290405,"1","4","4","1","1","4","3",-1.36901714043524,"2","2","1","3","1","2","1"
"1","3",-1.40171325018906,"3","4",0.0385269443615616,"1","3","1","1","1","1","1",0.128427936607552,"2","2","1","3","2","1","1"
"1","3",-1.40171325018906,"3","4",-0.643431712913764,"1","3","2","2","1","1","1",0.568852959267197,"2","2","2","2","2","1","1"
"1","3",-1.15293257512741,"3","3",-0.900273285134341,"4","4","4","2","1","2","2",0.921192977394912,"2","1","2","2","1","2","1"
"1","2",-0.240736766567997,"1","2",-0.00965299194464318,"1","2","1","1","1","4","3",-0.223912081520163,"1","2","2","3","1","2","1"
"0","2",-0.987078791752969,"2","3",-0.567264901841455,"1","1","4","1","1","2","3",-1.19284713137138,"2","2","1","3","1","2","1"
"1","2",2.24706998404858,"2","3",0.25073122265139,"4","3","4","2","1","1","3",0.480767954735268,"2","2","2","3","2","2","1"
"0","2",-0.738298116691312,"2","2",-0.477990313979958,"1","2","4","2","1","2","2",0.128427936607552,"2","2","1","2","1","1","1"
"1","2",-0.240736766567997,"3","2",-0.700113990921064,"1","1","4","1","1","1","2",-0.752422108711736,"2","2","2","3","1","1","1"
"1","3",-1.40171325018906,"3","3",-0.611902195772203,"1","3","2","2","1","1","1",0.568852959267197,"2","2","2","2","2","1","1"
"1","2",-1.07000568344019,"2","4",-0.837568515088766,"1","1","3","3","1","2","1",-0.840507113243665,"2","2","1","3","1","2","1"
"1","2",0.754385933678632,"2","3",-0.551323011151902,"4","2","4","1","1","1","3",-0.840507113243665,"2","2","1","3","1","1","1"
"1","3",-0.90415190006575,"3","3",-0.681692250568691,"4","3","4","2","1","2","2",-0.752422108711736,"2","2","2","3","1","2","1"
"1","2",-0.738298116691312,"2","4",-0.802142091334203,"3","2","4","3","1","1","1",-1.19284713137138,"2","2","1","3","1","1","1"
"1","3",-0.738298116691312,"3","2",-0.662207717503682,"3","3","3","1","1","4","3",0.128427936607552,"2","1","1","3","1","2","1"
"1","2",-0.738298116691312,"2","4",-0.449649174976308,"1","3","3","2","1","4","2",-0.48816709511595,"2","1","1","3","2","2","1"
"1","3",-0.738298116691312,"3","3",-0.416348336647019,"1","3","2","2","1","3","1",1.1854479909907,"2","2","1","2","2","1","1"
"1","3",-0.738298116691312,"2","4",-0.768841253004915,"1","2","3","3","1","2","1",-0.752422108711736,"2","2","2","3","1","2","1"
"1","3",-0.90415190006575,"2","4",-0.842173950176859,"4","3","4","1","1","3","2",0.392682950203339,"2","2","1","3","1","2","1"
"1","2",-0.821225008378531,"2","2",-0.600211475933198,"3","1","4","1","1","1","1",-1.36901714043524,"2","2","1","3","1","1","1"
"1","3",1.00316660874029,"3","4",-0.179699825966543,"1","2","2","1","1","2","3",-0.840507113243665,"2","2","2","3","1","2","1"
"1","2",2.24706998404858,"1","4",1.80205431886368,"3","1","1","1","1","1","3",-0.48816709511595,"2","2","2","3","1","1","1"
"1","3",-0.738298116691312,"2","2",-0.636700692400397,"1","1","4","1","1","1","2",-0.223912081520163,"1","2","1","4","1","2","1"
"1","3",0.256824583555318,"2","1",0.765831424042727,"4","1","2","1","1","4","2",-0.840507113243665,"2","1","1","4","1","2","1"
"1","2",-0.572444333316873,"2","4",-0.659373603603317,"3","4","1","3","1","2","1",-0.0477420724563055,"2","2","1","3","1","2","1"
"1","3",-0.0748829831935589,"3","4",0.0757246893038521,"4","1","2","1","1","4","1",0.745022968331054,"2","2","2","3","1","2","1"
"1","3",-0.240736766567997,"3","1",0.205031136008005,"1","3","3","2","1","1","3",-0.752422108711736,"2","2","2","3","1","1","1"
"0","2",3.24219268429521,"2","4",1.46550329319533,"2","1","4","1","1","2","2",-1.01667712230752,"2","2","1","4","1","1","1"
"1","3",0.256824583555318,"2","3",-0.671064323442323,"2","4","4","1","1","2","4",1.00927798192684,"2","3","1","3","1","2","1"
"1","3",0.754385933678632,"3","4",0.354530644252258,"2","2","2","2","1","2","2",-0.840507113243665,"2","2","2","2","1","1","1"
"1","2",0.256824583555318,"3","3",-0.608713817634293,"2","3","3","1","1","2","2",-1.10476212683945,"2","1","2","3","1","2","1"
"1","2",1.25194728380195,"3","4",2.33309641094457,"2","3","1","2","1","3","2",-0.400082090584021,"2","2","2","2","2","2","1"
"1","3",-1.23585946681463,"3","4",-1.03064252455113,"2","2","4","1","1","4","3",1.44970300458649,"2","2","2","2","1","1","1"
"1","3",-0.738298116691312,"3","2",-0.473384878891865,"1","4","4","2","1","4","1",0.656937963799125,"2","2","2","3","1","2","1"
"1","3",2.24706998404858,"2","3",2.46240285764872,"4","3","4","2","1","3","3",0.128427936607552,"1","2","1","3","1","2","1"
"1","3",-0.738298116691312,"2","4",-0.687714742606967,"1","1","4","2","1","1","1",-0.840507113243665,"2","2","1","3","1","1","1"
"1","3",1.25194728380195,"2","3",2.04897649243298,"4","2","2","2","1","4","4",-0.0477420724563055,"2","3","1","2","2","2","1"
"1","2",0.422678366929756,"2","1",1.66318273774579,"1","1","2","2","1","3","3",-0.48816709511595,"2","2","2","3","1","1","1"
"1","2",0.754385933678632,"1","2",0.079621595916854,"3","2","4","2","1","2","3",-0.135827076988234,"1","2","1","3","2","2","1"
"1","2",1.25194728380195,"2","1",1.30254174392435,"1","2","2","2","1","2","3",-0.0477420724563055,"2","1","1","4","1","2","1"
"1","2",2.24706998404858,"1","4",3.16455457646414,"4","2","2","2","1","2","3",1.09736298645877,"1","2","1","4","1","2","1"
"0","1",1.25194728380195,"2","2",0.0619083840395728,"1","4","4","2","1","2","3",0.568852959267197,"2","2","1","3","2","1","1"
"0","1",-0.738298116691312,"2","3",-0.91656944006144,"1","2","4","2","1","4","3",0.392682950203339,"2","1","1","2","2","1","1"
"0","1",1.00316660874029,"3","2",0.357719022390169,"3","2","1","1","1","4","3",-1.10476212683945,"2","2","2","3","1","1","1"
"0","1",1.74950863392526,"2","3",1.38260546160966,"4","3","4","1","1","3","3",-0.48816709511595,"2","2","1","4","1","2","1"
"0","1",0.256824583555318,"1","3",-0.611193667297112,"1","3","4","2","2","4","3",-1.01667712230752,"1","1","1","2","1","1","1"
"0","1",0.256824583555318,"2","2",-0.32317684217252,"2","1","1","1","1","1","2",-0.223912081520163,"2","2","1","3","1","1","1"
"0","3",0.256824583555318,"2","3",0.123904625610057,"2","4","2","2","1","4","3",-0.400082090584021,"2","2","2","3","1","1","1"
"0","1",-0.738298116691312,"2","3",-0.896376378521339,"2","1","4","1","1","3","2",-1.19284713137138,"2","2","1","3","1","1","1"
"0","1",-0.738298116691312,"2","2",1.62740204975368,"1","4","4","2","1","4","4",1.53778800911841,"2","3","1","4","1","2","1"
"1","1",0.256824583555318,"2","1",-0.127977247284881,"1","3","2","2","1","1","4",-0.135827076988234,"2","3","1","4","1","2","1"
"1","1",-0.240736766567997,"3","4",0.71942280892425,"1","4","2","2","1","4","4",0.0403429320756234,"2","3","2","4","1","2","1"
"1","1",1.25194728380195,"2","2",0.123550361372511,"1","2","1","2","2","2","2",0.128427936607552,"2","2","1","3","2","1","1"
"1","1",-0.240736766567997,"2","3",0.0842270310049471,"1","3","4","1","2","1","1",-0.928592117775594,"2","2","1","3","1","1","1"
"1","2",-0.738298116691312,"2","2",-0.0900709738674997,"1","1","3","1","1","1","1",-0.135827076988234,"2","1","1","4","1","1","1"
"1","1",-0.738298116691312,"2","2",-0.571870336929548,"1","2","2","2","1","2","1",-0.752422108711736,"2","2","1","3","1","1","1"
"1","1",-1.07000568344019,"3","4",-0.74652260603954,"1","4","3","2","1","4","4",1.36161800005456,"1","3","2","4","2","2","1"
"0","1",1.25194728380195,"3","2",1.04782575712904,"1","1","4","1","2","4","4",-1.10476212683945,"2","1","2","2","1","2","1"
"0","1",0.256824583555318,"1","4",-0.736248943150717,"1","1","1","1","2","4","4",-0.576252099647879,"2","1","2","1","1","1","1"
"1","1",0.754385933678632,"1","2",0.464706822128947,"1","2","2","1","2","2","1",-0.311997086052092,"2","2","2","3","1","1","1"
"1","1",1.25194728380195,"3","2",0.743867041314898,"1","2","3","2","2","2","2",-0.664337104179808,"2","2","2","3","1","1","1"
"1","1",-0.738298116691312,"2","2",-0.908067098360345,"1","2","2","2","2","3","2",0.216512941139481,"2","2","1","2","2","1","1"
"1","1",0.00804390849366026,"3","4",-0.956601298904095,"1","4","4","2","1","4","1",2.59480806350156,"2","2","2","3","1","1","1"
"1","1",0.754385933678632,"2","3",-0.265431771452583,"1","4","1","2","2","3","2",0.30459794567141,"2","2","1","3","2","1","1"
"0","1",1.25194728380195,"2","2",0.675848307706139,"1","3","4","2","1","2","2",-0.576252099647879,"2","2","1","3","1","1","1"
"0","1",1.25194728380195,"2","1",1.75635423222029,"1","2","2","2","1","2","2",-0.840507113243665,"2","2","1","3","2","1","1"
"1","3",0.256824583555318,"3","2",-0.440438304800122,"1","3","2","2","1","2","2",-0.48816709511595,"2","2","2","2","1","1","1"
"1","1",-1.23585946681463,"2","4",-0.672127116154959,"4","1","4","1","1","3","2",3.47565810882085,"2","2","1","4","1","2","1"
"1","1",-0.738298116691312,"2","2",-0.702239576346337,"1","2","4","2","2","1","2",-1.28093213590331,"2","2","1","2","1","1","1"
"0","1",1.25194728380195,"2","2",-0.198121566318915,"1","4","2","2","1","2","2",0.480767954735268,"1","2","1","3","2","1","1"
"1","1",-0.489517441629654,"3","2",-0.813478546935663,"1","2","2","1","1","3","2",-0.928592117775594,"2","2","2","3","1","1","1"
"1","2",-1.23585946681463,"3","2",-0.786908729119741,"1","1","4","2","1","1","2",-0.0477420724563055,"1","2","2","4","1","2","2"
"1","1",-1.23585946681463,"3","4",-0.943139257877362,"1","3","4","1","1","3","2",0.128427936607552,"2","2","2","3","1","1","1"
"1","1",2.24706998404858,"2","1",0.5373309908258,"1","3","4","2","1","3","2",-0.840507113243665,"2","2","1","3","2","1","1"
"1","2",0.256824583555318,"2","2",-0.0716492335151273,"2","4","4","2","1","4","4",-0.48816709511595,"2","3","1","3","1","1","1"
"0","2",-0.738298116691312,"2","4",-0.862721275954505,"2","1","4","1","1","2","2",-1.10476212683945,"1","2","1","2","1","1","1"
"1","1",-0.738298116691312,"2","2",-0.245947238387574,"1","2","2","1","1","1","3",0.568852959267197,"2","2","1","3","1","1","1"
"1","1",-0.738298116691312,"2","2",-0.584978113718736,"1","2","2","1","2","3","2",-0.48816709511595,"2","2","1","3","1","1","1"
"1","1",-0.489517441629654,"2","2",-0.505268660270971,"1","1","4","1","2","1","2",0.921192977394912,"2","1","1","3","1","1","1"
"1","1",0.256824583555318,"2","1",1.17181824027001,"1","1","4","2","1","2","4",-0.576252099647879,"2","3","1","4","1","2","1"
